station_id,available_time,valid_time,surface_temperature,air_temperature,dew_point_temperature,frost_point_temperature
14636,2023-08-03 22:55:02.535000 UTC,2023-08-03 22:52:00.000000 UTC,46.0,26.48,10.45,10.45
14635,2023-08-03 23:00:02.518000 UTC,2023-08-03 22:56:00.000000 UTC,49.7,27.08,10.71,10.71
14638,2023-08-03 23:00:02.518000 UTC,2023-08-03 22:56:00.000000 UTC,52.2,26.36,10.41,10.41
14637,2023-08-03 23:00:02.518000 UTC,2023-08-03 22:57:00.000000 UTC,49.3,26.39,10.77,10.77
14636,2023-08-03 23:05:02.543000 UTC,2023-08-03 23:02:00.000000 UTC,46.3,26.32,10.87,10.87
14638,2023-08-03 23:10:02.573000 UTC,2023-08-03 23:06:00.000000 UTC,52.7,26.77,10.78,10.78
14635,2023-08-03 23:10:02.573000 UTC,2023-08-03 23:06:00.000000 UTC,49.6,27.0,10.89,10.89
14637,2023-08-03 23:10:02.573000 UTC,2023-08-03 23:07:00.000000 UTC,49.0,26.28,10.75,10.75
14636,2023-08-03 23:15:02.510000 UTC,2023-08-03 23:12:00.000000 UTC,46.4,26.75,10.68,10.68
14635,2023-08-03 23:20:02.638000 UTC,2023-08-03 23:16:00.000000 UTC,49.2,27.12,11.13,11.13
14638,2023-08-03 23:20:02.638000 UTC,2023-08-03 23:16:00.000000 UTC,51.8,26.48,11.0,11.0
14637,2023-08-03 23:20:02.638000 UTC,2023-08-03 23:17:00.000000 UTC,48.8,26.83,11.02,11.02
14636,2023-08-03 23:25:02.577000 UTC,2023-08-03 23:22:00.000000 UTC,46.0,27.05,10.88,10.88
14638,2023-08-03 23:30:02.711000 UTC,2023-08-03 23:26:00.000000 UTC,51.0,26.71,10.51,10.51
14635,2023-08-03 23:30:02.711000 UTC,2023-08-03 23:26:00.000000 UTC,49.0,27.45,11.16,11.16
14637,2023-08-03 23:30:02.711000 UTC,2023-08-03 23:27:00.000000 UTC,48.0,26.85,10.75,10.75
14636,2023-08-03 23:35:02.584000 UTC,2023-08-03 23:32:00.000000 UTC,45.7,26.96,10.49,10.49
14638,2023-08-03 23:40:02.456000 UTC,2023-08-03 23:36:00.000000 UTC,51.1,27.49,10.18,10.18
14635,2023-08-03 23:40:02.456000 UTC,2023-08-03 23:36:00.000000 UTC,48.4,27.29,10.87,10.87
14637,2023-08-03 23:40:02.456000 UTC,2023-08-03 23:37:00.000000 UTC,47.6,27.09,10.31,10.31
14636,2023-08-03 23:45:02.520000 UTC,2023-08-03 23:42:00.000000 UTC,45.7,26.69,10.47,10.47
14638,2023-08-03 23:50:02.560000 UTC,2023-08-03 23:46:00.000000 UTC,51.4,27.22,10.37,10.37
14635,2023-08-03 23:50:02.560000 UTC,2023-08-03 23:46:00.000000 UTC,47.8,27.77,10.45,10.45
14637,2023-08-03 23:50:02.560000 UTC,2023-08-03 23:47:00.000000 UTC,47.9,27.51,10.53,10.53
14636,2023-08-03 23:55:02.401000 UTC,2023-08-03 23:52:00.000000 UTC,45.5,26.96,10.45,10.45
14638,2023-08-04 00:00:02.531000 UTC,2023-08-03 23:56:00.000000 UTC,51.2,27.42,10.21,10.21
14635,2023-08-04 00:00:02.531000 UTC,2023-08-03 23:56:00.000000 UTC,47.7,27.82,10.83,10.83
14637,2023-08-04 00:00:02.531000 UTC,2023-08-03 23:57:00.000000 UTC,47.0,27.47,10.49,10.49
14636,2023-08-04 00:05:02.627000 UTC,2023-08-04 00:02:00.000000 UTC,45.2,26.93,10.07,10.07
14635,2023-08-04 00:10:02.506000 UTC,2023-08-04 00:06:00.000000 UTC,47.0,27.42,10.41,10.41
14638,2023-08-04 00:10:02.506000 UTC,2023-08-04 00:06:00.000000 UTC,50.5,27.23,10.13,10.13
14637,2023-08-04 00:10:02.506000 UTC,2023-08-04 00:07:00.000000 UTC,46.3,27.22,10.54,10.54
14636,2023-08-04 00:15:02.525000 UTC,2023-08-04 00:12:00.000000 UTC,44.6,26.89,10.28,10.28
14638,2023-08-04 00:20:02.444000 UTC,2023-08-04 00:16:00.000000 UTC,50.0,26.87,9.97,9.97
14635,2023-08-04 00:20:02.444000 UTC,2023-08-04 00:16:00.000000 UTC,46.1,27.23,10.12,10.12
14637,2023-08-04 00:20:02.444000 UTC,2023-08-04 00:17:00.000000 UTC,46.1,26.84,10.27,10.27
14636,2023-08-04 00:25:02.501000 UTC,2023-08-04 00:22:00.000000 UTC,44.1,26.81,9.84,9.84
14638,2023-08-04 00:30:02.457000 UTC,2023-08-04 00:26:00.000000 UTC,49.8,27.2,9.71,9.71
14635,2023-08-04 00:30:02.457000 UTC,2023-08-04 00:26:00.000000 UTC,45.8,27.04,10.12,10.12
14637,2023-08-04 00:30:02.457000 UTC,2023-08-04 00:27:00.000000 UTC,45.3,26.76,9.91,9.91
14636,2023-08-04 00:35:02.493000 UTC,2023-08-04 00:32:00.000000 UTC,43.8,27.01,9.92,9.92
14638,2023-08-04 00:40:02.510000 UTC,2023-08-04 00:36:00.000000 UTC,49.3,26.78,9.77,9.77
14635,2023-08-04 00:40:02.510000 UTC,2023-08-04 00:36:00.000000 UTC,45.5,27.23,10.21,10.21
14637,2023-08-04 00:40:02.510000 UTC,2023-08-04 00:37:00.000000 UTC,44.5,26.54,10.01,10.01
14636,2023-08-04 00:45:02.519000 UTC,2023-08-04 00:42:00.000000 UTC,43.2,27.01,10.07,10.07
14638,2023-08-04 00:50:02.411000 UTC,2023-08-04 00:46:00.000000 UTC,48.9,26.77,9.7,9.7
14635,2023-08-04 00:50:02.411000 UTC,2023-08-04 00:46:00.000000 UTC,44.8,27.11,10.09,10.09
14637,2023-08-04 00:50:02.411000 UTC,2023-08-04 00:47:00.000000 UTC,44.0,27.08,9.93,9.93
14636,2023-08-04 00:55:02.485000 UTC,2023-08-04 00:52:00.000000 UTC,42.7,26.91,9.95,9.95
14635,2023-08-04 01:00:02.626000 UTC,2023-08-04 00:56:00.000000 UTC,44.1,27.37,9.82,9.82
14638,2023-08-04 01:00:02.626000 UTC,2023-08-04 00:56:00.000000 UTC,48.1,27.04,9.68,9.68
14637,2023-08-04 01:00:02.626000 UTC,2023-08-04 00:57:00.000000 UTC,43.7,27.07,9.9,9.9
14636,2023-08-04 01:05:02.591000 UTC,2023-08-04 01:02:00.000000 UTC,42.6,27.36,10.21,10.21
14635,2023-08-04 01:10:02.511000 UTC,2023-08-04 01:06:00.000000 UTC,43.2,27.2,9.44,9.44
14638,2023-08-04 01:10:02.511000 UTC,2023-08-04 01:06:00.000000 UTC,46.7,26.88,9.49,9.49
14637,2023-08-04 01:10:02.511000 UTC,2023-08-04 01:07:00.000000 UTC,42.9,26.68,9.95,9.95
14636,2023-08-04 01:15:02.399000 UTC,2023-08-04 01:12:00.000000 UTC,40.2,27.28,10.11,10.11
14635,2023-08-04 01:20:02.365000 UTC,2023-08-04 01:16:00.000000 UTC,42.8,27.11,9.68,9.68
14638,2023-08-04 01:20:02.365000 UTC,2023-08-04 01:16:00.000000 UTC,45.3,27.01,9.77,9.77
14637,2023-08-04 01:20:02.365000 UTC,2023-08-04 01:17:00.000000 UTC,42.6,27.14,9.56,9.56
14636,2023-08-04 01:25:02.480000 UTC,2023-08-04 01:22:00.000000 UTC,35.7,27.19,10.06,10.06
14635,2023-08-04 01:30:02.506000 UTC,2023-08-04 01:26:00.000000 UTC,42.3,26.92,9.83,9.83
14638,2023-08-04 01:30:02.506000 UTC,2023-08-04 01:26:00.000000 UTC,43.4,26.67,9.82,9.82
14637,2023-08-04 01:30:02.506000 UTC,2023-08-04 01:27:00.000000 UTC,41.7,26.65,9.88,9.88
14636,2023-08-04 01:35:02.698000 UTC,2023-08-04 01:32:00.000000 UTC,34.5,26.52,9.69,9.69
14638,2023-08-04 01:40:02.479000 UTC,2023-08-04 01:36:00.000000 UTC,37.0,26.54,9.7,9.7
14635,2023-08-04 01:40:02.479000 UTC,2023-08-04 01:36:00.000000 UTC,41.6,27.25,10.2,10.2
14637,2023-08-04 01:40:02.479000 UTC,2023-08-04 01:37:00.000000 UTC,40.9,26.69,9.74,9.74
14636,2023-08-04 01:45:02.624000 UTC,2023-08-04 01:42:00.000000 UTC,34.0,26.92,9.77,9.77
14638,2023-08-04 01:50:02.476000 UTC,2023-08-04 01:46:00.000000 UTC,35.1,26.58,9.58,9.58
14635,2023-08-04 01:50:02.476000 UTC,2023-08-04 01:46:00.000000 UTC,40.8,27.02,10.27,10.27
14637,2023-08-04 01:50:02.476000 UTC,2023-08-04 01:47:00.000000 UTC,40.4,26.78,10.03,10.03
14636,2023-08-04 01:55:02.564000 UTC,2023-08-04 01:52:00.000000 UTC,33.1,27.0,9.59,9.59
14638,2023-08-04 02:00:02.546000 UTC,2023-08-04 01:56:00.000000 UTC,33.7,26.22,9.75,9.75
14635,2023-08-04 02:00:02.546000 UTC,2023-08-04 01:56:00.000000 UTC,39.9,26.64,9.9,9.9
14637,2023-08-04 02:00:02.546000 UTC,2023-08-04 01:57:00.000000 UTC,39.4,26.36,9.95,9.95
14636,2023-08-04 02:05:02.557000 UTC,2023-08-04 02:02:00.000000 UTC,32.2,26.43,10.24,10.24
14638,2023-08-04 02:10:02.509000 UTC,2023-08-04 02:06:00.000000 UTC,33.2,25.94,10.13,10.13
14635,2023-08-04 02:10:02.509000 UTC,2023-08-04 02:06:00.000000 UTC,39.0,26.38,10.16,10.16
14637,2023-08-04 02:10:02.509000 UTC,2023-08-04 02:07:00.000000 UTC,38.6,26.44,10.3,10.3
14636,2023-08-04 02:15:02.614000 UTC,2023-08-04 02:12:00.000000 UTC,31.5,26.53,10.52,10.52
14638,2023-08-04 02:20:02.471000 UTC,2023-08-04 02:16:00.000000 UTC,32.4,25.66,10.25,10.25
14635,2023-08-04 02:20:02.471000 UTC,2023-08-04 02:16:00.000000 UTC,38.2,26.26,10.43,10.43
14637,2023-08-04 02:20:02.471000 UTC,2023-08-04 02:17:00.000000 UTC,37.4,25.96,10.41,10.41
14636,2023-08-04 02:25:02.496000 UTC,2023-08-04 02:22:00.000000 UTC,30.8,25.99,10.58,10.58
14638,2023-08-04 02:30:02.473000 UTC,2023-08-04 02:26:00.000000 UTC,32.1,25.5,10.22,10.22
14635,2023-08-04 02:30:02.473000 UTC,2023-08-04 02:26:00.000000 UTC,37.3,25.91,10.46,10.46
14637,2023-08-04 02:30:02.473000 UTC,2023-08-04 02:27:00.000000 UTC,36.6,25.84,10.33,10.33
14636,2023-08-04 02:35:02.468000 UTC,2023-08-04 02:32:00.000000 UTC,30.1,25.64,10.7,10.7
14635,2023-08-04 02:40:02.454000 UTC,2023-08-04 02:36:00.000000 UTC,36.5,25.76,10.39,10.39
14638,2023-08-04 02:40:02.454000 UTC,2023-08-04 02:36:00.000000 UTC,31.6,25.62,10.27,10.27
14637,2023-08-04 02:40:02.454000 UTC,2023-08-04 02:37:00.000000 UTC,35.6,25.49,10.48,10.48
14636,2023-08-04 02:45:02.453000 UTC,2023-08-04 02:42:00.000000 UTC,29.9,25.79,10.47,10.47
14638,2023-08-04 02:50:02.638000 UTC,2023-08-04 02:46:00.000000 UTC,31.3,25.29,10.3,10.3
14635,2023-08-04 02:50:02.638000 UTC,2023-08-04 02:46:00.000000 UTC,34.9,25.5,10.46,10.46
14637,2023-08-04 02:50:02.638000 UTC,2023-08-04 02:47:00.000000 UTC,34.7,25.44,10.67,10.67
14636,2023-08-04 02:55:02.497000 UTC,2023-08-04 02:52:00.000000 UTC,29.5,25.63,10.77,10.77
14638,2023-08-04 03:00:02.530000 UTC,2023-08-04 02:56:00.000000 UTC,30.8,25.17,10.33,10.33
14635,2023-08-04 03:00:02.530000 UTC,2023-08-04 02:56:00.000000 UTC,33.8,25.17,10.4,10.4
14637,2023-08-04 03:00:02.530000 UTC,2023-08-04 02:57:00.000000 UTC,33.9,25.14,10.53,10.53
14636,2023-08-04 03:05:04.494000 UTC,2023-08-04 03:02:00.000000 UTC,29.1,25.5,10.72,10.72
14635,2023-08-04 03:10:02.516000 UTC,2023-08-04 03:06:00.000000 UTC,33.3,24.85,10.56,10.56
14638,2023-08-04 03:10:02.516000 UTC,2023-08-04 03:06:00.000000 UTC,30.5,24.92,10.54,10.54
14637,2023-08-04 03:10:02.516000 UTC,2023-08-04 03:07:00.000000 UTC,33.1,24.96,10.6,10.6
14636,2023-08-04 03:15:02.445000 UTC,2023-08-04 03:12:00.000000 UTC,28.4,24.79,11.08,11.08
14638,2023-08-04 03:20:02.545000 UTC,2023-08-04 03:16:00.000000 UTC,29.8,24.43,10.62,10.62
14635,2023-08-04 03:20:02.545000 UTC,2023-08-04 03:16:00.000000 UTC,32.7,24.63,10.75,10.75
14637,2023-08-04 03:20:02.545000 UTC,2023-08-04 03:17:00.000000 UTC,32.4,24.42,10.92,10.92
14636,2023-08-04 03:25:02.673000 UTC,2023-08-04 03:22:00.000000 UTC,27.9,24.0,11.0,11.0
14635,2023-08-04 03:30:02.535000 UTC,2023-08-04 03:26:00.000000 UTC,32.3,24.07,10.79,10.79
14638,2023-08-04 03:30:02.535000 UTC,2023-08-04 03:26:00.000000 UTC,29.4,24.0,10.57,10.57
14637,2023-08-04 03:30:02.535000 UTC,2023-08-04 03:27:00.000000 UTC,31.7,23.97,10.65,10.65
14636,2023-08-04 03:35:02.663000 UTC,2023-08-04 03:32:00.000000 UTC,27.6,23.78,10.88,10.88
14638,2023-08-04 03:40:02.660000 UTC,2023-08-04 03:36:00.000000 UTC,29.0,23.51,10.54,10.54
14635,2023-08-04 03:40:02.660000 UTC,2023-08-04 03:36:00.000000 UTC,31.8,23.76,10.72,10.72
14637,2023-08-04 03:40:02.660000 UTC,2023-08-04 03:37:00.000000 UTC,31.2,23.54,10.72,10.72
14636,2023-08-04 03:45:02.439000 UTC,2023-08-04 03:42:00.000000 UTC,27.2,23.65,11.03,11.03
14638,2023-08-04 03:50:02.516000 UTC,2023-08-04 03:46:00.000000 UTC,28.6,23.26,10.73,10.73
14635,2023-08-04 03:50:02.516000 UTC,2023-08-04 03:46:00.000000 UTC,31.3,23.34,10.79,10.79
14637,2023-08-04 03:50:02.516000 UTC,2023-08-04 03:47:00.000000 UTC,30.8,23.22,10.8,10.8
14636,2023-08-04 03:55:02.367000 UTC,2023-08-04 03:52:00.000000 UTC,26.9,23.43,11.37,11.37
14638,2023-08-04 04:00:02.504000 UTC,2023-08-04 03:56:00.000000 UTC,28.4,23.13,10.92,10.92
14635,2023-08-04 04:00:02.504000 UTC,2023-08-04 03:56:00.000000 UTC,30.9,23.04,11.0,11.0
14637,2023-08-04 04:00:02.504000 UTC,2023-08-04 03:57:00.000000 UTC,30.4,23.03,11.11,11.11
14636,2023-08-04 04:05:02.454000 UTC,2023-08-04 04:02:00.000000 UTC,26.6,23.3,11.13,11.13
14635,2023-08-04 04:10:02.426000 UTC,2023-08-04 04:06:00.000000 UTC,30.5,22.8,11.12,11.12
14638,2023-08-04 04:10:02.426000 UTC,2023-08-04 04:06:00.000000 UTC,28.3,23.05,11.04,11.04
14637,2023-08-04 04:10:02.426000 UTC,2023-08-04 04:07:00.000000 UTC,30.0,22.75,11.13,11.13
14636,2023-08-04 04:15:02.504000 UTC,2023-08-04 04:12:00.000000 UTC,26.2,23.06,11.33,11.33
14638,2023-08-04 04:20:02.466000 UTC,2023-08-04 04:16:00.000000 UTC,27.9,22.73,11.01,11.01
14635,2023-08-04 04:20:02.466000 UTC,2023-08-04 04:16:00.000000 UTC,30.2,22.61,11.11,11.11
14637,2023-08-04 04:20:02.466000 UTC,2023-08-04 04:17:00.000000 UTC,29.6,22.37,11.17,11.17
14636,2023-08-04 04:25:02.582000 UTC,2023-08-04 04:22:00.000000 UTC,25.7,22.79,11.14,11.14
14638,2023-08-04 04:30:02.475000 UTC,2023-08-04 04:26:00.000000 UTC,27.6,22.6,10.97,10.97
14635,2023-08-04 04:30:02.475000 UTC,2023-08-04 04:26:00.000000 UTC,29.9,22.36,11.13,11.13
14637,2023-08-04 04:30:02.475000 UTC,2023-08-04 04:27:00.000000 UTC,29.2,22.12,11.0,11.0
14636,2023-08-04 04:35:02.545000 UTC,2023-08-04 04:32:00.000000 UTC,25.5,22.46,11.09,11.09
14638,2023-08-04 04:40:02.403000 UTC,2023-08-04 04:36:00.000000 UTC,27.4,22.35,11.16,11.16
14635,2023-08-04 04:40:02.403000 UTC,2023-08-04 04:36:00.000000 UTC,29.5,22.14,11.23,11.23
14637,2023-08-04 04:40:02.403000 UTC,2023-08-04 04:37:00.000000 UTC,28.9,21.94,11.24,11.24
14636,2023-08-04 04:45:02.572000 UTC,2023-08-04 04:42:00.000000 UTC,25.2,22.28,11.16,11.16
14635,2023-08-04 04:50:02.527000 UTC,2023-08-04 04:46:00.000000 UTC,29.3,21.98,11.18,11.18
14638,2023-08-04 04:50:02.527000 UTC,2023-08-04 04:46:00.000000 UTC,27.0,22.1,11.26,11.26
14637,2023-08-04 04:50:02.527000 UTC,2023-08-04 04:47:00.000000 UTC,28.6,21.72,11.26,11.26
14636,2023-08-04 04:55:02.518000 UTC,2023-08-04 04:52:00.000000 UTC,25.1,22.12,11.46,11.46
14635,2023-08-04 05:00:02.469000 UTC,2023-08-04 04:56:00.000000 UTC,29.0,21.72,11.41,11.41
14638,2023-08-04 05:00:02.469000 UTC,2023-08-04 04:56:00.000000 UTC,26.9,21.99,11.36,11.36
14637,2023-08-04 05:00:02.469000 UTC,2023-08-04 04:57:00.000000 UTC,28.5,21.55,11.25,11.25
14636,2023-08-04 05:05:02.445000 UTC,2023-08-04 05:02:00.000000 UTC,24.9,21.99,11.35,11.35
14638,2023-08-04 05:10:02.430000 UTC,2023-08-04 05:06:00.000000 UTC,26.8,21.9,11.47,11.47
14635,2023-08-04 05:10:02.430000 UTC,2023-08-04 05:06:00.000000 UTC,28.9,21.6,11.39,11.39
14637,2023-08-04 05:10:02.430000 UTC,2023-08-04 05:07:00.000000 UTC,28.2,21.31,11.41,11.41
14636,2023-08-04 05:15:02.465000 UTC,2023-08-04 05:12:00.000000 UTC,24.7,21.87,11.43,11.43
14638,2023-08-04 05:20:02.501000 UTC,2023-08-04 05:16:00.000000 UTC,26.5,21.78,11.51,11.51
14635,2023-08-04 05:20:02.501000 UTC,2023-08-04 05:16:00.000000 UTC,28.5,21.44,11.72,11.72
14637,2023-08-04 05:20:02.501000 UTC,2023-08-04 05:17:00.000000 UTC,28.0,21.54,11.43,11.43
14636,2023-08-04 05:25:02.599000 UTC,2023-08-04 05:22:00.000000 UTC,24.5,21.7,11.53,11.53
14635,2023-08-04 05:30:02.480000 UTC,2023-08-04 05:26:00.000000 UTC,28.3,21.28,11.74,11.74
14638,2023-08-04 05:30:02.480000 UTC,2023-08-04 05:26:00.000000 UTC,26.1,21.4,11.59,11.59
14637,2023-08-04 05:30:02.480000 UTC,2023-08-04 05:27:00.000000 UTC,27.8,21.34,11.58,11.58
14636,2023-08-04 05:35:02.614000 UTC,2023-08-04 05:32:00.000000 UTC,24.3,21.51,11.71,11.71
14638,2023-08-04 05:40:03.708000 UTC,2023-08-04 05:36:00.000000 UTC,25.9,21.23,11.76,11.76
14635,2023-08-04 05:40:03.708000 UTC,2023-08-04 05:36:00.000000 UTC,27.9,21.12,11.94,11.94
14637,2023-08-04 05:40:03.708000 UTC,2023-08-04 05:37:00.000000 UTC,27.5,21.31,11.77,11.77
14636,2023-08-04 05:45:02.611000 UTC,2023-08-04 05:42:00.000000 UTC,24.1,21.31,11.94,11.94
14635,2023-08-04 05:50:02.543000 UTC,2023-08-04 05:46:00.000000 UTC,27.5,20.84,12.1,12.1
14638,2023-08-04 05:50:02.543000 UTC,2023-08-04 05:46:00.000000 UTC,25.5,20.91,12.01,12.01
14637,2023-08-04 05:50:02.543000 UTC,2023-08-04 05:47:00.000000 UTC,27.1,21.06,12.03,12.03
14636,2023-08-04 05:55:02.476000 UTC,2023-08-04 05:52:00.000000 UTC,23.9,21.06,12.13,12.13
14638,2023-08-04 06:00:02.519000 UTC,2023-08-04 05:56:00.000000 UTC,25.3,20.48,12.07,12.07
14635,2023-08-04 06:00:02.519000 UTC,2023-08-04 05:56:00.000000 UTC,27.3,20.58,12.17,12.17
14637,2023-08-04 06:00:02.519000 UTC,2023-08-04 05:57:00.000000 UTC,26.8,20.68,12.1,12.1
14636,2023-08-04 06:05:02.424000 UTC,2023-08-04 06:02:00.000000 UTC,23.8,20.84,12.21,12.21
14635,2023-08-04 06:10:02.475000 UTC,2023-08-04 06:06:00.000000 UTC,26.9,20.29,12.12,12.12
14638,2023-08-04 06:10:02.475000 UTC,2023-08-04 06:06:00.000000 UTC,25.0,20.19,12.02,12.02
14637,2023-08-04 06:10:02.475000 UTC,2023-08-04 06:07:00.000000 UTC,26.7,20.51,12.11,12.11
14636,2023-08-04 06:15:02.541000 UTC,2023-08-04 06:12:00.000000 UTC,23.4,20.46,12.14,12.14
14635,2023-08-04 06:20:02.574000 UTC,2023-08-04 06:16:00.000000 UTC,26.8,20.02,12.09,12.09
14638,2023-08-04 06:20:02.574000 UTC,2023-08-04 06:16:00.000000 UTC,24.8,19.84,11.93,11.93
14637,2023-08-04 06:20:02.574000 UTC,2023-08-04 06:17:00.000000 UTC,26.3,20.14,12.05,12.05
14636,2023-08-04 06:25:02.496000 UTC,2023-08-04 06:22:00.000000 UTC,23.2,20.12,12.04,12.04
14638,2023-08-04 06:30:02.456000 UTC,2023-08-04 06:26:00.000000 UTC,24.4,19.57,11.84,11.84
14635,2023-08-04 06:30:02.456000 UTC,2023-08-04 06:26:00.000000 UTC,26.5,19.76,11.98,11.98
14637,2023-08-04 06:30:02.456000 UTC,2023-08-04 06:27:00.000000 UTC,26.1,19.9,11.93,11.93
14636,2023-08-04 06:35:02.384000 UTC,2023-08-04 06:32:00.000000 UTC,23.0,19.83,11.95,11.95
14638,2023-08-04 06:40:02.510000 UTC,2023-08-04 06:36:00.000000 UTC,24.2,19.32,11.74,11.74
14635,2023-08-04 06:40:02.510000 UTC,2023-08-04 06:36:00.000000 UTC,26.3,19.47,11.97,11.97
14637,2023-08-04 06:40:02.510000 UTC,2023-08-04 06:37:00.000000 UTC,25.8,19.47,11.79,11.79
14636,2023-08-04 06:45:02.497000 UTC,2023-08-04 06:42:00.000000 UTC,22.8,19.43,11.82,11.82
14638,2023-08-04 06:50:02.513000 UTC,2023-08-04 06:46:00.000000 UTC,24.0,18.93,11.66,11.66
14635,2023-08-04 06:50:02.513000 UTC,2023-08-04 06:46:00.000000 UTC,25.9,19.18,11.93,11.93
14637,2023-08-04 06:50:02.513000 UTC,2023-08-04 06:47:00.000000 UTC,25.6,19.25,11.71,11.71
14636,2023-08-04 06:55:02.617000 UTC,2023-08-04 06:52:00.000000 UTC,22.5,19.11,11.79,11.79
14635,2023-08-04 07:00:02.526000 UTC,2023-08-04 06:56:00.000000 UTC,25.7,18.87,11.79,11.79
14638,2023-08-04 07:00:02.526000 UTC,2023-08-04 06:56:00.000000 UTC,23.8,18.83,11.57,11.57
14637,2023-08-04 07:00:02.526000 UTC,2023-08-04 06:57:00.000000 UTC,25.2,19.01,11.62,11.62
14636,2023-08-04 07:05:02.510000 UTC,2023-08-04 07:02:00.000000 UTC,22.3,18.86,11.7,11.7
14635,2023-08-04 07:10:02.519000 UTC,2023-08-04 07:06:00.000000 UTC,25.5,18.64,11.62,11.62
14638,2023-08-04 07:10:02.519000 UTC,2023-08-04 07:06:00.000000 UTC,23.6,18.56,11.5,11.5
14637,2023-08-04 07:10:02.519000 UTC,2023-08-04 07:07:00.000000 UTC,25.0,18.77,11.7,11.7
14636,2023-08-04 07:15:02.660000 UTC,2023-08-04 07:12:00.000000 UTC,22.1,18.84,11.57,11.57
14635,2023-08-04 07:20:02.507000 UTC,2023-08-04 07:16:00.000000 UTC,25.3,18.52,11.64,11.64
14638,2023-08-04 07:20:02.507000 UTC,2023-08-04 07:16:00.000000 UTC,23.3,18.43,11.37,11.37
14637,2023-08-04 07:20:02.507000 UTC,2023-08-04 07:17:00.000000 UTC,24.7,18.56,11.71,11.71
14636,2023-08-04 07:25:02.545000 UTC,2023-08-04 07:22:00.000000 UTC,22.0,18.84,11.58,11.58
14638,2023-08-04 07:30:02.422000 UTC,2023-08-04 07:26:00.000000 UTC,23.1,18.35,11.26,11.26
14635,2023-08-04 07:30:02.422000 UTC,2023-08-04 07:26:00.000000 UTC,25.2,18.37,11.61,11.61
14637,2023-08-04 07:30:02.422000 UTC,2023-08-04 07:27:00.000000 UTC,24.7,18.5,11.42,11.42
14636,2023-08-04 07:35:02.506000 UTC,2023-08-04 07:32:00.000000 UTC,21.9,18.72,11.55,11.55
14635,2023-08-04 07:40:02.657000 UTC,2023-08-04 07:36:00.000000 UTC,25.0,18.31,11.57,11.57
14638,2023-08-04 07:40:02.657000 UTC,2023-08-04 07:36:00.000000 UTC,23.1,18.33,11.29,11.29
14637,2023-08-04 07:40:02.657000 UTC,2023-08-04 07:37:00.000000 UTC,24.5,18.12,11.38,11.38
14636,2023-08-04 07:45:02.614000 UTC,2023-08-04 07:42:00.000000 UTC,21.7,18.66,11.35,11.35
14635,2023-08-04 07:50:02.552000 UTC,2023-08-04 07:46:00.000000 UTC,24.9,18.21,11.4,11.4
14638,2023-08-04 07:50:02.552000 UTC,2023-08-04 07:46:00.000000 UTC,22.8,18.16,11.28,11.28
14637,2023-08-04 07:50:02.552000 UTC,2023-08-04 07:47:00.000000 UTC,24.3,18.31,11.28,11.28
14636,2023-08-04 07:55:02.511000 UTC,2023-08-04 07:52:00.000000 UTC,21.6,18.48,11.4,11.4
14635,2023-08-04 08:00:02.525000 UTC,2023-08-04 07:56:00.000000 UTC,24.7,18.09,11.47,11.47
14638,2023-08-04 08:00:02.525000 UTC,2023-08-04 07:56:00.000000 UTC,22.7,18.04,11.34,11.34
14637,2023-08-04 08:00:02.525000 UTC,2023-08-04 07:57:00.000000 UTC,24.1,18.06,11.37,11.37
14636,2023-08-04 08:05:02.548000 UTC,2023-08-04 08:02:00.000000 UTC,21.5,18.46,11.43,11.43
14635,2023-08-04 08:10:02.565000 UTC,2023-08-04 08:06:00.000000 UTC,24.5,18.05,11.63,11.63
14638,2023-08-04 08:10:02.565000 UTC,2023-08-04 08:06:00.000000 UTC,22.4,18.03,11.44,11.44
14637,2023-08-04 08:10:02.565000 UTC,2023-08-04 08:07:00.000000 UTC,24.1,18.16,11.39,11.39
14636,2023-08-04 08:15:02.395000 UTC,2023-08-04 08:12:00.000000 UTC,21.4,18.42,11.51,11.51
14635,2023-08-04 08:20:02.535000 UTC,2023-08-04 08:16:00.000000 UTC,24.4,18.09,12.05,12.05
14638,2023-08-04 08:20:02.535000 UTC,2023-08-04 08:16:00.000000 UTC,22.4,18.02,11.47,11.47
14637,2023-08-04 08:20:02.535000 UTC,2023-08-04 08:17:00.000000 UTC,23.8,17.87,11.74,11.74
14636,2023-08-04 08:25:02.604000 UTC,2023-08-04 08:22:00.000000 UTC,21.2,18.37,11.64,11.64
14638,2023-08-04 08:30:02.582000 UTC,2023-08-04 08:26:00.000000 UTC,22.3,18.09,11.52,11.52
14635,2023-08-04 08:30:02.582000 UTC,2023-08-04 08:26:00.000000 UTC,23.9,18.11,11.69,11.69
14637,2023-08-04 08:30:02.582000 UTC,2023-08-04 08:27:00.000000 UTC,23.9,17.94,11.58,11.58
14636,2023-08-04 08:35:02.615000 UTC,2023-08-04 08:32:00.000000 UTC,21.1,18.27,11.55,11.55
14638,2023-08-04 08:40:02.792000 UTC,2023-08-04 08:36:00.000000 UTC,22.2,18.12,11.39,11.39
14635,2023-08-04 08:40:02.792000 UTC,2023-08-04 08:36:00.000000 UTC,23.7,17.96,11.99,11.99
14637,2023-08-04 08:40:02.792000 UTC,2023-08-04 08:37:00.000000 UTC,23.7,18.01,11.69,11.69
